scenario,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,p11,p12,p13,p14,p15,p16,p17,p18,p19,p20,p21,p22,p23,p24,p25,p26,p27,p28,p29,p30,p31,p32,p33
815,18.744066295903266,18.744066295903266,76.45124304818626,0.0,8.985759110167841,123.38186899936474,305.804972192745,305.804972192745,37.44066295903268,123.38186899936474,18.744066295903266,56.90980769772966,56.90980769772966,18.744066295903266,56.90980769772966,56.90980769772966,76.45124304818626,76.45124304818626,156.81012146890455,156.81012146890455,8.985759110167841,8.985759110167841,8.985759110167841,8.985759110167841,123.38186899936474,37.44066295903268,37.44066295903268,37.44066295903268,37.44066295903268,37.44066295903268,123.38186899936474,350.0,197.0
816,18.918693788461017,18.918693788461017,79.72550853364405,0.0,9.404865092306435,127.77811612450607,318.9020341345762,318.9020341345762,39.18693788461015,127.77811612450607,18.918693788461017,59.56414558460743,59.56414558460743,18.918693788461017,59.56414558460743,59.56414558460743,79.72550853364405,79.72550853364405,162.39820123075248,162.39820123075248,9.404865092306435,9.404865092306435,9.404865092306435,9.404865092306435,127.77811612450607,39.18693788461015,39.18693788461015,39.18693788461015,39.18693788461015,39.18693788461015,127.77811612450607,295.93468942305077,162.39820123075248
817,18.780821784692396,18.780821784692396,77.14040846298244,0.0,9.073972283261751,124.30718842963108,308.56163385192974,308.56163385192974,37.80821784692397,124.30718842963108,18.780821784692396,57.46849112732441,57.46849112732441,18.780821784692396,57.46849112732441,57.46849112732441,77.14040846298244,77.14040846298244,157.98629711015667,157.98629711015667,12.0,12.0,12.0,12.0,124.30718842963108,37.80821784692397,37.80821784692397,37.80821784692397,37.80821784692397,50.0,150.4280816925965,285.9931436963508,197.0
818,18.871256080162098,18.871256080162098,78.83605150303936,0.0,9.291014592389036,126.58387181808082,315.34420601215743,315.34420601215743,38.71256080162098,126.58387181808082,18.871256080162098,58.8430924184639,58.8430924184639,18.871256080162098,58.8430924184639,58.8430924184639,78.83605150303936,78.83605150303936,160.88019456518714,160.88019456518714,9.291014592389036,9.291014592389036,9.291014592389036,9.291014592389036,126.58387181808082,38.71256080162098,38.71256080162098,38.71256080162098,38.71256080162098,50.0,150.76721030060787,290.7409442085102,160.88019456518714
819,18.80295407962352,18.80295407962352,77.55538899294103,0.0,9.127089791096452,124.86436895452216,310.22155597176413,310.22155597176413,38.029540796235224,124.86436895452216,18.80295407962352,57.80490201027753,57.80490201027753,18.80295407962352,57.80490201027753,57.80490201027753,77.55538899294103,77.55538899294103,158.6945305479527,158.6945305479527,9.127089791096452,9.127089791096452,9.127089791096452,9.127089791096452,124.86436895452216,38.029540796235224,38.029540796235224,38.029540796235224,38.029540796235224,50.0,150.51107779858822,287.1550891802349,197.0
820,18.80295407962352,18.80295407962352,77.55538899294103,0.0,9.127089791096452,124.86436895452216,310.22155597176413,310.22155597176413,38.029540796235224,124.86436895452216,18.80295407962352,57.80490201027753,57.80490201027753,18.80295407962352,57.80490201027753,57.80490201027753,77.55538899294103,77.55538899294103,158.6945305479527,158.6945305479527,9.127089791096452,9.127089791096452,9.127089791096452,9.127089791096452,124.86436895452216,38.029540796235224,38.029540796235224,38.029540796235224,38.029540796235224,50.0,150.51107779858822,287.1550891802349,197.0
821,20.0,20.0,76.13976999536042,0.0,8.945890559406136,122.96366451377061,304.5590799814417,304.5590799814417,37.27454399752556,122.96366451377061,18.727454399752556,76.0,76.0,18.727454399752556,76.0,76.0,76.13976999536042,76.13976999536042,156.2785407920818,156.2785407920818,8.945890559406136,8.945890559406136,8.945890559406136,8.945890559406136,122.96366451377061,37.27454399752556,37.27454399752556,37.27454399752556,37.27454399752556,37.27454399752556,122.96366451377061,283.19135598700916,197.0
822,18.83345695546597,18.83345695546597,78.12731791498695,0.0,9.200296693118329,125.6322788538558,312.5092716599478,312.5092716599478,38.33456955465971,125.6322788538558,18.83345695546597,58.26854572308274,58.26854572308274,18.83345695546597,58.26854572308274,58.26854572308274,78.12731791498695,78.12731791498695,159.67062257491102,159.67062257491102,9.200296693118329,9.200296693118329,9.200296693118329,9.200296693118329,125.6322788538558,38.33456955465971,38.33456955465971,38.33456955465971,38.33456955465971,38.33456955465971,125.6322788538558,288.7564901619634,197.0
823,18.83345695546597,18.83345695546597,78.12731791498695,0.0,9.200296693118329,125.6322788538558,312.5092716599478,312.5092716599478,38.33456955465971,125.6322788538558,18.83345695546597,58.26854572308274,58.26854572308274,18.83345695546597,58.26854572308274,58.26854572308274,78.12731791498695,78.12731791498695,159.67062257491102,159.67062257491102,9.200296693118329,9.200296693118329,9.200296693118329,9.200296693118329,125.6322788538558,38.33456955465971,38.33456955465971,38.33456955465971,38.33456955465971,38.33456955465971,125.6322788538558,288.7564901619634,197.0
824,20.0,20.0,100.0,0.0,12.0,155.0,400.0,400.0,50.0,155.0,20.0,76.0,76.0,20.0,76.0,76.0,100.0,100.0,197.0,197.0,12.0,12.0,12.0,12.0,155.0,50.0,50.0,50.0,50.0,50.0,155.0,350.0,197.0
825,20.0,20.0,100.0,0.0,12.0,154.0,400.0,400.0,50.0,154.0,20.0,76.0,76.0,20.0,76.0,76.0,100.0,100.0,197.0,197.0,12.0,12.0,12.0,12.0,154.0,50.0,50.0,50.0,50.0,50.0,154.0,350.0,197.0
826,20.0,20.0,100.0,0.0,6.280642560873449,95.00632352916212,221.2700800272953,221.2700800272953,26.16934400363937,95.00632352916212,20.0,48.59474560418528,48.59474560418528,20.0,48.59474560418528,48.59474560418528,81.53124160282051,81.53124160282051,197.0,197.0,12.0,12.0,12.0,12.0,155.0,50.0,50.0,50.0,50.0,50.0,155.0,350.0,197.0
827,18.730995447367068,18.730995447367068,76.20616463813255,0.0,8.954389073680966,123.05281038746597,304.8246585525302,304.8246585525302,37.3099544736707,123.05281038746597,18.730995447367068,56.71113079997946,56.71113079997946,18.730995447367068,56.71113079997946,56.71113079997946,76.20616463813255,76.20616463813255,156.39185431574623,156.39185431574623,8.954389073680966,8.954389073680966,8.954389073680966,8.954389073680966,123.05281038746597,37.3099544736707,37.3099544736707,37.3099544736707,37.3099544736707,37.3099544736707,123.05281038746597,283.37726098677115,197.0
828,17.285117706491267,18.303198566557043,78.95966222530733,0.0,6.5702354129825355,90.5215455291676,271.0430910583352,271.0430910583352,36.42558853245634,121.06397133114083,17.285117706491267,51.566059358421406,51.566059358421406,17.285117706491267,51.566059358421406,51.566059358421406,79.6383827986845,79.6383827986845,185.46175025258788,185.46175025258788,7.927676559736901,7.927676559736901,7.927676559736901,7.927676559736901,138.03198566557043,39.81919139934225,39.81919139934225,39.81919139934225,39.81919139934225,50.0,151.6063971331141,309.27676559736904,171.88733878504422
829,17.902773449520357,17.902773449520357,79.02773449520356,0.0,7.106471382214163,116.55084657453986,295.1386724760178,295.1386724760178,36.01848966346904,116.55084657453986,17.902773449520357,59.22218759616285,59.22218759616285,17.902773449520357,59.22218759616285,59.22218759616285,79.02773449520356,79.02773449520356,157.15269554088675,157.15269554088675,7.106471382214163,7.106471382214163,7.106471382214163,7.106471382214163,116.55084657453986,36.01848966346904,36.01848966346904,36.01848966346904,36.01848966346904,46.50462241586726,149.40739586538763,308.0554689904071,174.62958346155045
830,18.655585873185647,18.655585873185647,74.7922351222309,0.0,8.773406095645555,121.1543743574487,299.1689404889236,299.1689404889236,36.55585873185649,121.1543743574487,18.655585873185647,55.56490527242185,55.56490527242185,18.655585873185647,55.56490527242185,55.56490527242185,74.7922351222309,74.7922351222309,153.97874794194075,153.97874794194075,8.773406095645555,8.773406095645555,8.773406095645555,8.773406095645555,121.1543743574487,36.55585873185649,36.55585873185649,36.55585873185649,36.55585873185649,50.0,149.95844702444617,279.41825834224653,197.0
831,18.655585873185647,18.655585873185647,74.7922351222309,0.0,8.773406095645555,121.1543743574487,299.1689404889236,299.1689404889236,36.55585873185649,121.1543743574487,18.655585873185647,55.56490527242185,55.56490527242185,18.655585873185647,55.56490527242185,55.56490527242185,74.7922351222309,74.7922351222309,153.97874794194075,153.97874794194075,8.773406095645555,8.773406095645555,8.773406095645555,8.773406095645555,121.1543743574487,36.55585873185649,36.55585873185649,36.55585873185649,36.55585873185649,50.0,149.95844702444617,279.41825834224653,197.0
832,16.0,20.0,100.0,0.0,12.0,155.0,400.0,400.0,50.0,155.0,20.0,76.0,76.0,20.0,76.0,76.0,100.0,100.0,197.0,197.0,12.0,12.0,12.0,12.0,155.0,50.0,50.0,50.0,50.0,50.0,155.0,350.0,197.0
833,18.646469154400066,18.646469154400066,74.62129664500122,0.0,8.751525970560158,120.92486096202165,298.4851865800049,298.4851865800049,36.46469154400066,120.92486096202165,18.646469154400066,55.426331146881,55.426331146881,18.646469154400066,55.426331146881,55.426331146881,74.62129664500122,74.62129664500122,153.6870129408021,153.6870129408021,8.751525970560158,8.751525970560158,8.751525970560158,8.751525970560158,120.92486096202165,36.46469154400066,36.46469154400066,36.46469154400066,36.46469154400066,36.46469154400066,120.92486096202165,350.0,197.0
834,18.521952176238795,18.521952176238795,72.28660330447741,0.0,8.452685222973107,117.79014603681165,289.14641321790964,289.14641321790964,35.21952176238794,117.79014603681165,18.521952176238795,53.53367307882968,53.53367307882968,18.521952176238795,53.53367307882968,53.53367307882968,72.28660330447741,72.28660330447741,149.70246963964144,149.70246963964144,12.0,12.0,12.0,12.0,117.79014603681165,50.0,50.0,50.0,50.0,50.0,149.45732066089548,293.4646707411339,197.0
835,18.82046634024995,18.82046634024995,77.88374387968656,0.0,9.169119216599881,125.30524011579249,311.53497551874625,311.53497551874625,38.204663402499506,125.30524011579249,18.82046634024995,58.07108837179925,58.07108837179925,18.82046634024995,58.07108837179925,58.07108837179925,77.88374387968656,77.88374387968656,159.25492288799842,159.25492288799842,12.0,12.0,12.0,12.0,125.30524011579249,38.204663402499506,38.204663402499506,38.204663402499506,38.204663402499506,38.204663402499506,125.30524011579249,288.0744828631224,159.25492288799842
836,18.63383767786738,18.63383767786738,74.38445646001338,0.0,8.721210426881713,120.60686354031131,297.53782584005353,297.53782584005353,36.338376778673805,120.60686354031131,18.63383767786738,55.23433270358419,55.23433270358419,18.63383767786738,55.23433270358419,55.23433270358419,74.38445646001338,74.38445646001338,153.28280569175618,153.28280569175618,8.721210426881713,8.721210426881713,8.721210426881713,8.721210426881713,120.60686354031131,36.338376778673805,36.338376778673805,36.338376778673805,36.338376778673805,50.0,149.87689129200268,278.2764780880375,187.0953231645385
837,20.0,20.0,100.0,0.0,12.0,154.0,400.0,400.0,50.0,155.0,20.0,76.0,76.0,20.0,76.0,76.0,99.0,100.0,197.0,196.0,12.0,12.0,12.0,12.0,155.0,50.0,50.0,50.0,50.0,50.0,154.0,350.0,197.0
838,18.694128352271665,18.694128352271665,75.5149066050937,0.0,8.865908045451993,122.12468126843915,302.0596264203748,302.0596264203748,36.941283522716645,122.12468126843915,18.694128352271665,56.1507509545293,56.1507509545293,18.694128352271665,56.1507509545293,56.1507509545293,75.5149066050937,75.5149066050937,155.21210727269326,155.21210727269326,8.865908045451993,8.865908045451993,8.865908045451993,8.865908045451993,122.12468126843915,36.941283522716645,36.941283522716645,36.941283522716645,36.941283522716645,50.0,150.10298132101875,281.4417384942624,155.21210727269326
839,18.615108085212984,18.615108085212984,74.03327659774345,0.0,8.67625940451116,120.13534604523687,296.1331063909738,296.1331063909738,36.15108085212984,120.13534604523687,18.615108085212984,54.949642895237346,54.949642895237346,18.615108085212984,54.949642895237346,54.949642895237346,74.03327659774345,74.03327659774345,152.68345872681547,152.68345872681547,8.67625940451116,8.67625940451116,8.67625940451116,8.67625940451116,120.13534604523687,36.15108085212984,36.15108085212984,36.15108085212984,36.15108085212984,50.0,149.8066553195487,277.29317447368163,197.0
840,18.694128352271665,18.694128352271665,75.5149066050937,0.0,8.865908045451993,122.12468126843915,302.0596264203748,302.0596264203748,36.941283522716645,122.12468126843915,18.694128352271665,56.1507509545293,56.1507509545293,18.694128352271665,56.1507509545293,56.1507509545293,75.5149066050937,75.5149066050937,155.21210727269326,155.21210727269326,8.865908045451993,8.865908045451993,8.865908045451993,8.865908045451993,122.12468126843915,36.941283522716645,36.941283522716645,36.941283522716645,36.941283522716645,50.0,150.10298132101875,281.4417384942624,155.21210727269326
841,18.613035467552592,18.613035467552592,73.99441501661107,0.0,8.671285122126218,120.08316789563646,295.9776600664443,295.9776600664443,36.13035467552591,120.08316789563646,18.613035467552592,54.91813910679937,54.91813910679937,18.613035467552592,54.91813910679937,54.91813910679937,73.99441501661107,73.99441501661107,152.6171349616829,152.6171349616829,8.671285122126218,8.671285122126218,8.671285122126218,8.671285122126218,120.08316789563646,36.13035467552591,36.13035467552591,36.13035467552591,36.13035467552591,36.13035467552591,120.08316789563646,277.184362046511,197.0
842,18.613035467552592,18.613035467552592,73.99441501661107,0.0,8.671285122126218,120.08316789563646,295.9776600664443,295.9776600664443,36.13035467552591,120.08316789563646,18.613035467552592,54.91813910679937,54.91813910679937,18.613035467552592,54.91813910679937,54.91813910679937,73.99441501661107,73.99441501661107,152.6171349616829,152.6171349616829,8.671285122126218,8.671285122126218,8.671285122126218,8.671285122126218,120.08316789563646,36.13035467552591,36.13035467552591,36.13035467552591,36.13035467552591,36.13035467552591,120.08316789563646,277.184362046511,197.0
843,19.154464766807767,19.154464766807767,83.08929533615536,0.0,5.235718134462145,108.49556217442725,230.89295336155362,230.89295336155362,33.08929533615536,108.49556217442725,19.154464766807767,66.69911243488545,66.69911243488545,19.154464766807767,66.69911243488545,66.69911243488545,83.08929533615536,83.08929533615536,165.71519637188743,165.71519637188743,5.235718134462145,5.235718134462145,5.235718134462145,5.235718134462145,108.49556217442725,41.54464766807768,41.54464766807768,41.54464766807768,41.54464766807768,41.54464766807768,125.40626683827188,341.5446476680777,182.62590103573206
844,19.0,19.0,26.0,0.0,10.0,140.0,390.0,390.0,45.0,145.0,19.0,70.0,70.0,19.0,70.0,70.0,95.0,95.0,190.0,190.0,10.0,10.0,10.0,10.0,150.0,48.0,48.0,48.0,48.0,48.0,150.0,340.0,190.0
845,18.498141128208847,18.498141128208847,71.84014615391584,0.0,8.395538707701228,117.19070290265768,287.36058461566336,287.36058461566336,34.98141128208845,117.19070290265768,18.498141128208847,53.17174514877445,53.17174514877445,18.498141128208847,53.17174514877445,53.17174514877445,71.84014615391584,71.84014615391584,148.94051610268303,148.94051610268303,8.395538707701228,8.395538707701228,8.395538707701228,8.395538707701228,117.19070290265768,34.98141128208845,34.98141128208845,34.98141128208845,34.98141128208845,50.0,149.36802923078318,271.1524092309644,197.0
846,18.583835389158903,18.583835389158903,73.44691354672946,0.0,8.60120493398137,119.34805592207542,293.78765418691785,293.78765418691785,35.838353891589044,119.34805592207542,18.583835389158903,54.474297915215345,54.474297915215345,18.583835389158903,54.474297915215345,54.474297915215345,73.44691354672946,73.44691354672946,151.68273245308495,151.68273245308495,8.60120493398137,8.60120493398137,8.60120493398137,8.60120493398137,119.34805592207542,35.838353891589044,35.838353891589044,35.838353891589044,35.838353891589044,50.0,149.6893827093459,275.6513579308425,151.68273245308495
847,17.841792070991964,17.841792070991964,82.73433656793571,0.0,7.6835841419839275,107.51942556182321,270.5075242595178,270.5075242595178,32.73433656793571,107.51942556182321,17.841792070991964,57.8710533963325,57.8710533963325,17.841792070991964,57.8710533963325,57.8710533963325,82.73433656793571,82.73433656793571,156.4256909346489,156.4256909346489,7.6835841419839275,7.6835841419839275,7.6835841419839275,7.6835841419839275,107.51942556182321,32.73433656793571,32.73433656793571,32.73433656793571,32.73433656793571,45.68358414198393,146.36716828396786,306.83584141983926,182.32418608274534
848,18.583835389158903,18.583835389158903,73.44691354672946,0.0,8.60120493398137,119.34805592207542,293.78765418691785,293.78765418691785,35.838353891589044,119.34805592207542,18.583835389158903,54.474297915215345,54.474297915215345,18.583835389158903,54.474297915215345,54.474297915215345,73.44691354672946,73.44691354672946,151.68273245308495,151.68273245308495,8.60120493398137,8.60120493398137,8.60120493398137,8.60120493398137,119.34805592207542,35.838353891589044,35.838353891589044,35.838353891589044,35.838353891589044,50.0,149.6893827093459,275.6513579308425,151.68273245308495
849,18.65897759750957,18.65897759750957,74.85582995330444,0.0,8.781546234022967,121.23976101730342,299.42331981321774,299.42331981321774,36.589775975095705,121.23976101730342,18.65897759750957,55.61645948214546,55.61645948214546,18.65897759750957,55.61645948214546,55.61645948214546,74.85582995330444,74.85582995330444,154.0872831203062,154.0872831203062,8.781546234022967,8.781546234022967,8.781546234022967,8.781546234022967,121.23976101730342,36.589775975095705,36.589775975095705,36.589775975095705,36.589775975095705,36.589775975095705,121.23976101730342,279.5963238692524,154.0872831203062
850,18.44167768577507,18.44167768577507,70.78145660828254,0.0,8.260026445860165,115.76923573938734,283.12582643313016,283.12582643313016,34.41677685775069,115.76923573938734,18.44167768577507,52.31350082378104,52.31350082378104,18.44167768577507,52.31350082378104,52.31350082378104,70.78145660828254,70.78145660828254,147.1336859448022,147.1336859448022,8.260026445860165,8.260026445860165,8.260026445860165,8.260026445860165,115.76923573938734,34.41677685775069,34.41677685775069,34.41677685775069,34.41677685775069,34.41677685775069,115.76923573938734,350.0,197.0
851,19.0,19.0,96.0,0.0,10.0,150.0,390.0,390.0,45.0,150.0,19.0,70.0,70.0,19.0,70.0,70.0,95.0,95.0,190.0,190.0,11.5,11.5,11.5,11.5,150.0,45.0,45.0,45.0,45.0,45.0,150.0,340.0,190.0
852,18.467582656460216,18.467582656460216,65.7760126609448,0.0,7.402747969380646,106.47345078790681,323.37913282301076,323.37913282301076,39.78388437640143,106.47345078790681,18.467582656460216,55.05696297162294,55.05696297162294,18.467582656460216,55.05696297162294,55.05696297162294,79.56776875280286,79.56776875280286,157.66795484914553,157.66795484914553,7.402747969380646,7.402747969380646,7.402747969380646,7.402747969380646,106.47345078790681,39.78388437640143,39.78388437640143,39.78388437640143,39.78388437640143,39.78388437640143,106.47345078790681,273.37913282301076,157.66795484914553
853,18.708301296089907,18.708301296089907,75.78064930168574,0.0,8.899923110615775,122.4814851290634,303.12259720674297,303.12259720674297,37.08301296089907,122.4814851290634,18.708301296089907,56.366179700566576,56.366179700566576,18.708301296089907,56.366179700566576,56.366179700566576,75.78064930168574,75.78064930168574,155.66564147487702,155.66564147487702,8.899923110615775,8.899923110615775,8.899923110615775,8.899923110615775,122.4814851290634,37.08301296089907,37.08301296089907,37.08301296089907,37.08301296089907,50.0,150.15612986033716,282.1858180447201,156.6344155028096
854,18.63226155908317,18.63226155908317,74.35490423280946,0.0,8.717427741799609,120.56718474991882,297.41961693123784,297.41961693123784,36.3226155908317,120.56718474991882,18.63226155908317,55.2103756980642,55.2103756980642,18.63226155908317,55.2103756980642,55.2103756980642,74.35490423280946,74.35490423280946,153.23236989066146,153.23236989066146,8.717427741799609,8.717427741799609,8.717427741799609,8.717427741799609,120.56718474991882,36.3226155908317,36.3226155908317,36.3226155908317,36.3226155908317,50.0,149.87098084656188,278.19373185186646,196.84612942539687
855,20.0,20.0,100.0,0.0,5.305538387485083,88.05538387485083,239.33292129964198,239.33292129964198,36.611076774970165,88.05538387485083,20.0,61.71848189330151,61.71848189330151,20.0,61.71848189330151,61.71848189330151,68.75917914159706,68.75917914159706,137.19614292820006,137.19614292820006,12.0,12.0,12.0,12.0,150.53702559165671,50.0,50.0,50.0,50.0,50.0,150.53702559165671,350.0,197.0
856,18.568634017722815,19.821079252215352,73.16188783230282,0.0,8.779426539876336,121.0050579209169,292.6475513292113,292.6475513292113,35.68634017722817,118.9653613961719,18.568634017722815,76.0,54.24323706938681,20.0,54.24323706938681,76.0,73.16188783230282,78.52951026584225,151.19628856713013,173.02461979685717,11.642158504430704,12.0,12.0,12.0,118.9653613961719,50.0,37.117706159505346,39.08583438513648,37.47554765507464,50.0,118.9653613961719,274.8532859304479,151.19628856713013
857,18.70870477181179,18.70870477181179,75.78821447147104,0.0,8.900891452348294,122.49164263036178,303.15285788588415,303.15285788588415,37.08704771811789,122.49164263036178,18.70870477181179,56.37231253153918,56.37231253153918,18.70870477181179,56.37231253153918,56.37231253153918,75.78821447147104,75.78821447147104,155.67855269797724,155.67855269797724,8.900891452348294,8.900891452348294,8.900891452348294,8.900891452348294,122.49164263036178,37.08704771811789,37.08704771811789,37.08704771811789,37.08704771811789,37.08704771811789,122.49164263036178,282.20700052011887,197.0
858,18.795803504932458,18.795803504932458,77.42131571748355,0.0,9.109928411837895,124.6843532366746,309.6852628699342,309.6852628699342,37.958035049324565,124.6843532366746,18.795803504932458,57.69621327497333,57.69621327497333,18.795803504932458,57.69621327497333,57.69621327497333,77.42131571748355,77.42131571748355,158.4657121578386,158.4657121578386,9.109928411837895,9.109928411837895,9.109928411837895,9.109928411837895,124.6843532366746,37.958035049324565,37.958035049324565,37.958035049324565,37.958035049324565,50.0,150.48426314349672,286.77968400895395,197.0
859,18.864513508662963,18.864513508662963,78.70962828743056,0.0,9.27483242079111,126.41412758059009,314.83851314972225,314.83851314972225,38.64513508662964,126.41412758059009,18.864513508662963,58.74060533167703,58.74060533167703,18.864513508662963,58.74060533167703,58.74060533167703,78.70962828743056,78.70962828743056,160.66443227721481,160.66443227721481,9.27483242079111,9.27483242079111,9.27483242079111,9.27483242079111,126.41412758059009,38.64513508662964,38.64513508662964,38.64513508662964,38.64513508662964,50.0,150.74192565748612,290.3869592048056,160.66443227721481
860,18.843531805131946,18.843531805131946,78.31622134622401,0.0,9.224476332316673,125.88591319419677,313.26488538489605,313.26488538489605,38.43531805131947,125.88591319419677,18.843531805131946,58.42168343800559,58.42168343800559,18.843531805131946,58.42168343800559,58.42168343800559,78.31622134622401,78.31622134622401,159.99301776422232,159.99301776422232,12.0,12.0,12.0,12.0,125.88591319419677,38.43531805131947,38.43531805131947,38.43531805131947,38.43531805131947,38.43531805131947,125.88591319419677,289.2854197694272,197.0
861,18.848602429138737,18.848602429138737,78.4112955463513,0.0,9.236645829932964,126.01356615356768,313.6451821854052,313.6451821854052,38.48602429138735,126.01356615356768,18.848602429138737,58.49875692290878,58.49875692290878,18.848602429138737,58.49875692290878,58.49875692290878,78.4112955463513,78.4112955463513,160.15527773243954,160.15527773243954,9.236645829932964,9.236645829932964,9.236645829932964,9.236645829932964,126.01356615356768,38.48602429138735,38.48602429138735,38.48602429138735,38.48602429138735,50.0,150.68225910927026,289.5516275297837,169.07860890661433
862,18.91314234275862,18.91314234275862,79.62141892672409,0.0,9.391541622620682,127.6383584789482,318.48567570689636,318.48567570689636,39.131423427586185,127.6383584789482,18.91314234275862,59.479763609930984,59.479763609930984,18.91314234275862,59.479763609930984,59.479763609930984,79.62141892672409,79.62141892672409,162.22055496827576,162.22055496827576,9.391541622620682,9.391541622620682,9.391541622620682,9.391541622620682,127.6383584789482,39.131423427586185,39.131423427586185,39.131423427586185,39.131423427586185,50.0,150.9242837853448,292.9399729948275,162.22055496827576
863,19.8,19.9,99.5,0.0,11.8,150.0,390.0,390.0,48.0,151.0,19.5,75.0,75.0,19.7,75.0,75.0,99.8,99.7,195.0,195.0,11.7,11.9,11.8,11.9,153.0,48.0,48.0,48.0,48.0,48.0,153.0,345.0,195.0
864,18.912026870821244,18.912026870821244,79.60050382789834,0.0,9.388864489970986,127.61027647292482,318.40201531159335,318.40201531159335,39.12026870821244,127.61027647292482,18.912026870821244,59.4628084364829,59.4628084364829,18.912026870821244,59.4628084364829,59.4628084364829,79.60050382789834,79.60050382789834,162.1848598662798,162.1848598662798,9.388864489970986,9.388864489970986,9.388864489970986,9.388864489970986,127.61027647292482,39.12026870821244,39.12026870821244,39.12026870821244,39.12026870821244,39.12026870821244,127.61027647292482,292.8814107181153,197.0
865,18.855866831304745,18.855866831304745,78.54750308696393,0.0,9.254080395131384,126.19644747809691,314.1900123478557,314.1900123478557,38.558668313047434,126.19644747809691,18.855866831304745,58.609175835832104,58.609175835832104,18.855866831304745,58.609175835832104,58.609175835832104,78.54750308696393,78.54750308696393,160.38773860175178,160.38773860175178,9.254080395131384,9.254080395131384,9.254080395131384,9.254080395131384,126.19644747809691,38.558668313047434,38.558668313047434,38.558668313047434,38.558668313047434,38.558668313047434,126.19644747809691,321.39667078261857,197.0
866,18.85308845895103,18.85308845895103,78.49540860533187,0.0,9.247412301482479,126.12650195409225,313.9816344213275,313.9816344213275,38.530884589510336,126.12650195409225,18.85308845895103,58.566944576055704,58.566944576055704,18.85308845895103,58.566944576055704,58.566944576055704,78.49540860533187,78.49540860533187,160.29883068643306,160.29883068643306,9.247412301482479,9.247412301482479,9.247412301482479,9.247412301482479,126.12650195409225,38.530884589510336,38.530884589510336,38.530884589510336,38.530884589510336,38.530884589510336,126.12650195409225,289.7871440949292,197.0
867,18.013733567626943,20.0,70.20600351440414,0.0,8.027467135253886,125.20600351440414,290.7553462194819,290.7553462194819,40.068667838134715,130.1716695953368,18.013733567626943,58.123602108642494,58.123602108642494,18.013733567626943,58.123602108642494,58.123602108642494,78.15106924389637,78.15106924389637,160.25407100109845,160.25407100109845,12.0,12.0,12.0,12.0,125.20600351440414,38.08240140576166,38.08240140576166,38.08240140576166,38.08240140576166,38.08240140576166,125.20600351440414,340.06866783813473,195.01373356762696
868,18.85308845895103,18.85308845895103,78.49540860533187,0.0,9.247412301482479,126.12650195409225,313.9816344213275,313.9816344213275,38.530884589510336,126.12650195409225,18.85308845895103,58.566944576055704,58.566944576055704,18.85308845895103,58.566944576055704,58.566944576055704,78.49540860533187,78.49540860533187,160.29883068643306,160.29883068643306,9.247412301482479,9.247412301482479,9.247412301482479,9.247412301482479,126.12650195409225,38.530884589510336,38.530884589510336,38.530884589510336,38.530884589510336,38.530884589510336,126.12650195409225,289.7871440949292,197.0
869,18.784934163716382,18.784934163716382,77.21751556968218,0.0,9.083841992919318,124.41071757155993,308.8700622787287,308.8700622787287,37.84934163716383,124.41071757155993,18.784934163716382,57.530999288489014,57.530999288489014,18.784934163716382,57.530999288489014,57.530999288489014,77.21751556968218,77.21751556968218,158.11789323892424,158.11789323892424,9.083841992919318,9.083841992919318,9.083841992919318,9.083841992919318,124.41071757155993,37.84934163716383,37.84934163716383,37.84934163716383,37.84934163716383,50.0,150.44350311393643,286.2090435951101,197.0
870,17.509468252431457,17.509468252431457,80.07574601945167,0.0,8.015149203890333,120.13255553404042,310.34085708753247,310.34085708753247,42.03029840778066,120.13255553404042,17.509468252431457,58.0681714175065,58.0681714175065,17.509468252431457,58.0681714175065,58.0681714175065,83.06438411653392,83.06438411653392,160.14013013598557,160.14013013598557,8.015149203890333,8.015149203890333,8.015149203890333,8.015149203890333,125.1136190291775,42.03029840778066,42.03029840778066,42.03029840778066,42.03029840778066,42.03029840778066,125.1136190291775,330.0757460194517,160.14013013598557
871,18.71704584729117,18.71704584729117,66.64319202957043,0.0,8.92091003349881,119.07728372415278,297.36366778329364,297.36366778329364,39.73636677832936,119.07728372415278,18.71704584729117,57.52546020099285,57.52546020099285,18.71704584729117,57.52546020099285,57.52546020099285,76.90682525124106,76.90682525124106,157.48501209656806,157.48501209656806,12.0,12.0,12.0,12.0,119.07728372415278,39.73636677832936,39.73636677832936,39.73636677832936,39.73636677832936,50.0,155.0,314.0772837241528,188.27591176157995
872,19.557252294581062,19.822900917832424,73.43513767486364,0.0,8.458018356648486,106.29775240391668,267.1756883743182,267.1756883743182,36.71756883743182,106.29775240391668,19.11450458916212,61.832073426593944,61.832073426593944,19.11450458916212,61.832073426593944,61.832073426593944,86.71756883743183,86.71756883743183,168.66414685318787,168.66414685318787,8.458018356648486,8.458018356648486,8.458018356648486,8.458018356648486,124.00766062067424,39.374055069945456,39.374055069945456,39.374055069945456,41.145045891621216,50.0,155.0,345.5725229458106,186.37405506994546
